,YEAR,COMPANY,VOLUME,EARNINGS,COGS,SALES,CASH,INVESTMENTS,RECEIVABLES,INVENTORY,DEBTS,PRICE,BAN,MARKET CAP,ValueARG,VolumeARG
5534,2016/1/0/0,VPD,999966710000.0,-27779292898.0,52960328637.0,58271256835.0,27813225549.0,0.0,91417350715.0,2781964266.0,313060167075.0,11.2,11.2,1119962715200.0,364920330.0,32333.9
5535,2016/1/0/0,VPH,453126750000.0,17152879849.0,38126099946.0,51960237303.0,53227889591.0,131753500.0,364758456117.0,1046621107881.0,725460165540.0,10.2,9.3,462189285000.0,2747500000.0,254558.0
5536,2016/1/0/0,VSC,414160420000.0,42792541824.0,149804470987.0,224952658058.0,477605889747.0,41461936009.0,109327025982.0,12773972193.0,206179740072.0,56.5,73.6,2340006373000.0,4728500000.0,82869.0
5537,2016/1/0/0,VSH,2062412460000.0,63067907897.0,37751612587.0,105426866441.0,956139322594.0,83500000000.0,607980663975.0,370408938636.0,327230590924.0,14.8,14.5,3052370440800.0,534500000.0,36587.0
5538,2016/1/0/0,VSI,132000000000.0,4450256945.0,54528782190.0,62800767566.0,25843250277.0,70804000000.0,148201129734.0,33809537034.0,187817997501.0,14.2,13.7,187440000000.0,538700000.0,38107.0
5539,2016/1/0/0,VTO,798666660000.0,31119856701.0,241192289772.0,295890440001.0,100861868431.0,0.0,111363607904.0,49549115189.0,468226328574.0,8.1,11.0,646919994600.0,1828900000.0,247211.0
5540,2015/4/0/0,AAA,494999880000.0,21303375199.0,402756979629.0,459620575013.0,470061718120.0,0.0,363509670487.0,214186555570.0,667079248529.0,14.8,19.9,732599822400.0,7467008815.0,509692.0
5541,2015/4/0/0,AMD,300000000000.0,13078915756.0,281011916612.0,305536578832.0,23781116772.0,1948515663.0,113214919071.0,70203116891.0,139121881494.0,10.0,13.1,300000000000.0,3781153846.0,384246.92
5542,2015/4/0/0,APC,120204000000.0,7219913005.0,13120466229.0,27817285318.0,16367069143.0,0.0,21221479376.0,208510936.0,33848264099.0,17.0,17.2,204346800000.0,159076923.0,9420.0
5543,2015/4/0/0,ASM,2145754800000.0,33470673283.0,179056785473.0,253295067798.0,472318287808.0,0.0,1559404989491.0,1021424267846.0,961758278173.0,17.6,18.0,3776528448000.0,20868769231.0,1239779.23
5544,2015/4/0/0,BBC,154207820000.0,40447854716.0,274140349243.0,463444843364.0,336793647514.0,94270322430.0,205392630543.0,83488669382.0,282725589793.0,68.5,73.2,1056323567000.0,187230769.0,3102.31
5545,2015/4/0/0,BFC,476400000000.0,79728133133.0,1219349878425.0,1417975436934.0,425691387530.0,10000000000.0,495906620446.0,1760814691682.0,2351264769858.0,26.5,31.9,1262460000000.0,508615385.0,20026.15
5546,2015/4/0/0,BMC,123926300000.0,3184638773.0,14703682163.0,20056096886.0,21186241431.0,0.0,847373402.0,99207531329.0,34446311664.0,14.4,17.7,178453872000.0,183769231.0,13722.31
5547,2015/4/0/0,BMP,454784800000.0,111139673189.0,535839554369.0,782636432841.0,370556239366.0,670000000000.0,506722917294.0,339149801504.0,354697749481.0,121.0,141.0,5502896080000.0,9081923077.0,76670.0
5548,2015/4/0/0,BTP,604856000000.0,112471939190.0,372988484561.0,510755544742.0,292880701123.0,614000000000.0,588685361581.0,154565376177.0,486811659548.0,11.4,14.8,689535840000.0,383076923.0,33886.92
5549,2015/4/0/0,C32,112000000000.0,35735032618.0,138188877345.0,190505390235.0,19761017430.0,89112146719.0,181034102788.0,56422082148.0,119447932590.0,34.3,47.7,384160000000.0,3120846154.0,93390.77
5550,2015/4/0/0,C47,120000000000.0,9297703558.0,422039396043.0,476246607595.0,28399058563.0,0.0,521060657911.0,903860081039.0,1346354000527.0,11.6,12.9,139200000000.0,125230769.0,10773.85
5551,2015/4/0/0,CAV,288000000000.0,46414972132.0,1207897534395.0,1376083486197.0,258121948784.0,0.0,646194309852.0,660574964274.0,1373684470668.0,55.0,76.0,1584000000000.0,5628923077.0,104550.0
5552,2015/4/0/0,CCL,262498850000.0,795168539.0,7272840589.0,9077413937.0,505821541.0,0.0,33219038894.0,152534479552.0,108766228619.0,2.6,3.5,68249701000.0,275076923.0,105761.54
5553,2015/4/0/0,CDC,157064060000.0,8673929404.0,73685463634.0,87264705221.0,16490778896.0,61078520050.0,170621118477.0,488861893150.0,387792934917.0,8.0,9.7,125651248000.0,294923077.0,38816.15
5554,2015/4/0/0,CHP,1259995110000.0,179366427949.0,68560863849.0,297234848412.0,250617544993.0,0.0,214916399849.0,47984104146.0,350923856279.0,20.5,19.6,2582989975500.0,362184931.0,18226.85
5555,2015/4/0/0,CII,2280640380000.0,-30640964656.0,243029553351.0,420919202260.0,882199381135.0,1195977090626.0,1534628881794.0,747297450948.0,1672764141168.0,22.7,24.9,5177053662600.0,25815307692.0,1160418.46
5556,2015/4/0/0,CLC,131038300000.0,30098019789.0,442497062718.0,517695527387.0,9383200766.0,0.0,182196252750.0,431694866732.0,415240701633.0,46.5,61.5,609328095000.0,229846154.0,5146.15
5557,2015/4/0/0,CLL,340000000000.0,23005892818.0,48232736233.0,79053900677.0,179042711511.0,1000000000.0,52927120478.0,0.0,83912812868.0,25.6,25.5,870400000000.0,121461538.0,4890.77
5558,2015/4/0/0,CMG,673419530000.0,26012463717.0,833904355127.0,970101719584.0,88801677000.0,238980223937.0,732525865488.0,212259068457.0,978443606895.0,14.3,14.6,962989927900.0,717846154.0,51642.31
5559,2015/4/0/0,CNG,270000000000.0,30016479354.0,196587654212.0,258554478784.0,281710813470.0,13000000000.0,134982173591.0,26446863900.0,201126868065.0,31.8,37.8,858600000000.0,398692308.0,12605.38
5560,2015/4/0/0,CSM,740204960000.0,76803574056.0,654515495056.0,856886450563.0,123751498741.0,0.0,539555580279.0,875709216643.0,965444470695.0,25.8,31.2,1909728796800.0,5825846154.0,241245.38
5561,2015/4/0/0,CTD,468575300000.0,283711739705.0,4989939512601.0,5475900479519.0,1441621853393.0,948100000000.0,2609481174642.0,1042729279227.0,4551227415728.0,146.0,174.0,6841199380000.0,6695692308.0,48122.31
5562,2015/4/0/0,CTI,329999970000.0,17456939437.0,233310818124.0,309174388235.0,110390312274.0,7000000000.0,118545493137.0,91957118858.0,742433786859.0,18.6,23.0,613799944200.0,2205615385.0,124309.23
5563,2015/4/0/0,CVT,191999968000.0,18449239680.0,195209676480.0,231665119839.0,35569328067.0,0.0,69044920521.0,259533947609.0,311688814250.0,21.6,27.0,414719930880.0,2862421785.0,133484.46
5564,2015/4/0/0,DAG,398900000000.0,7837209313.0,256088896002.0,281060466552.0,13120903878.0,0.0,265795589806.0,395109400773.0,343600591980.0,10.3,11.3,410867000000.0,2401846154.0,227623.85
5565,2015/4/0/0,DAT,381000000000.0,7059155055.0,186946499289.0,208114545813.0,129487881338.0,0.0,189778962918.0,53840403103.0,169196023459.0,43.5,32.6,1657350000000.0,1076615385.0,25071.54
5566,2015/4/0/0,DBC,627419230000.0,69469638655.0,1249157830532.0,1429479082447.0,146261183367.0,273332627489.0,425348123473.0,1770280500348.0,2410964470019.0,30.3,39.6,1901080266900.0,5479988769.0,190970.0
5567,2015/4/0/0,DCL,201189600000.0,20876092403.0,129325210454.0,188622548651.0,13248702947.0,200000000000.0,174443639732.0,197756278329.0,208503104098.0,28.0,23.5,563330880000.0,503384615.0,19613.85
5568,2015/4/0/0,DCM,5294000000000.0,290047839877.0,1313430687299.0,1716208213529.0,1215079331489.0,2702555555556.0,79781660406.0,393933912090.0,2372244886483.0,12.7,12.7,6723380000000.0,2692769231.0,210890.77
5569,2015/4/0/0,DGC,422091320000.0,86028279492.0,525726727643.0,653397049330.0,10914548041.0,0.0,538067009996.0,177356903653.0,583001317471.0,50.4,44.61,2127340252800.0,1264807846.0,25619.38
5570,2015/4/0/0,DGW,306133290000.0,18618852831.0,882305607756.0,945329450295.0,31668848074.0,4900000000.0,348673669789.0,669576016876.0,622329521325.0,33.3,28.0,1019423855700.0,300230769.0,9430.0
5571,2015/4/0/0,DHA,151199460000.0,11065817339.0,43843089638.0,64348679801.0,73530385391.0,24384821222.0,57743875864.0,223309156.0,42400067662.0,21.3,23.9,322054849800.0,708076923.0,34436.92
5572,2015/4/0/0,DHC,172588880000.0,27515752357.0,138782561550.0,172661476031.0,1749061597.0,5000000000.0,97223029969.0,57753216349.0,107964481404.0,29.9,36.7,516040751200.0,1740307692.0,58536.15
5573,2015/4/0/0,DHG,871643300000.0,168528606045.0,714956726492.0,1149660846287.0,594908166528.0,333193200000.0,645119343558.0,634925255977.0,774561738879.0,75.0,84.5,6537324750000.0,1846846154.0,26550.77
5574,2015/4/0/0,DHM,257683700000.0,275929368.0,72062664491.0,76079928834.0,10742121339.0,0.0,60035284043.0,76472043052.0,68271445508.0,7.2,10.4,185532264000.0,5654461538.0,829845.38
5575,2015/4/0/0,DIG,2145337930000.0,-18140753894.0,135565133721.0,186046907711.0,64547509563.0,40000000000.0,653172841385.0,2439589080682.0,995333579606.0,8.2,8.9,1759177102600.0,2739230769.0,345976.15
5576,2015/4/0/0,DLG,1691861170000.0,38590937480.0,389393682419.0,432698127801.0,216316594968.0,835400000000.0,1541535726790.0,533015176566.0,1105751508241.0,5.9,7.0,998198090300.0,15331538462.0,2648359.23
5577,2015/4/0/0,DMC,267137970000.0,42141687989.0,246411531262.0,372762187160.0,135164015917.0,0.0,305405755357.0,276164531931.0,192180707183.0,50.0,69.0,1335689850000.0,1598769231.0,37743.08
5578,2015/4/0/0,DPM,3800000000000.0,318246454131.0,1552188913009.0,2367475495086.0,5380048266789.0,390950000000.0,838285603309.0,1365359901358.0,1779306321707.0,29.0,30.2,11020000000000.0,12414615385.0,440034.62
5579,2015/4/0/0,DQC,314583420000.0,75225498186.0,365869813088.0,504585565865.0,288247918255.0,144834103300.0,608237262499.0,276400683624.0,495366681609.0,51.5,71.0,1620104613000.0,921538462.0,18313.85
5580,2015/4/0/0,DRC,913800030000.0,126201232992.0,638988379074.0,854978136124.0,240226906028.0,0.0,278037745581.0,784836111829.0,876774440954.0,40.0,47.5,3655200120000.0,2260538462.0,55846.15
5581,2015/4/0/0,DRH,183997020000.0,0.0,51839425700.0,68103981107.0,3380731676.0,118666707.0,38637460040.0,0.0,104668118373.0,28.5,45.7,524391507000.0,5229923077.0,209256.15
5582,2015/4/0/0,DSN,84500000000.0,5333023654.0,12533024342.0,23583943350.0,135793191968.0,50045292500.0,2808056197.0,979377695.0,8810642761.0,79.5,79.23,671775000000.0,253076923.0,3230.77
5583,2015/4/0/0,DVP,400000000000.0,53422928167.0,99201438769.0,159004868385.0,20794016557.0,538000000000.0,100612423348.0,9467065121.0,115844592291.0,67.5,76.5,2700000000000.0,799153846.0,12192.31
5584,2015/4/0/0,DXG,1172635700000.0,115449147621.0,278659887684.0,485324937573.0,909523073630.0,0.0,925131068005.0,1122028633093.0,1516713125481.0,17.9,14.7,2099017903000.0,13166230769.0,736396.92
5585,2015/4/0/0,ELC,415719980000.0,61233782788.0,195355523289.0,313347738415.0,70756440806.0,7201543907.0,494790300607.0,140268475114.0,280842882503.0,22.8,22.7,947841554400.0,2276538462.0,99069.23
5586,2015/4/0/0,EMC,80730000000.0,1242011219.0,94996722596.0,112028685028.0,7877665566.0,0.0,50266685393.0,184405521343.0,203391337822.0,12.0,11.5,96876000000.0,119153846.0,9180.0
5587,2015/4/0/0,EVE,279865180000.0,44787280792.0,144467546638.0,250155721348.0,45776616601.0,160692000000.0,214906374598.0,372608413614.0,159637322611.0,28.0,48.2,783622504000.0,999000000.0,37259.23
5588,2015/4/0/0,FCM,410000000000.0,7298701801.0,133830273297.0,158628844273.0,45367742737.0,0.0,256300290688.0,243175094468.0,338104121625.0,4.8,5.8,196800000000.0,1844384615.0,397056.92
5589,2015/4/0/0,FCN,457228540000.0,86366825115.0,643372567655.0,776051227158.0,299722576376.0,646800000.0,1062152674591.0,388600265723.0,1281804740714.0,18.9,21.2,864161940600.0,3076769231.0,168083.85
5590,2015/4/0/0,FDC,276099880000.0,8988415460.0,-55743966.0,1458726695.0,8798797868.0,325735000000.0,110065873480.0,0.0,91314805628.0,28.8,27.7,795167654400.0,367692308.0,13771.54
5591,2015/4/0/0,FIT,1792124770000.0,32688770382.0,479832386217.0,564016084919.0,739123566937.0,1699525042616.0,469680384680.0,384239284815.0,1041317996020.0,7.8,7.0,1397857320600.0,21309000000.0,2827672.31
5592,2015/4/0/0,FLC,5298715330000.0,274133331987.0,1659419893910.0,1871447508957.0,163233286004.0,0.0,3690128646893.0,731671601624.0,2370464569967.0,6.4,6.8,3391177811200.0,78331461538.0,12517546.92
5593,2015/4/0/0,FMC,200000000000.0,18065154291.0,714296828934.0,789453921666.0,322424045074.0,82284720000.0,208664878071.0,438913515013.0,992559563601.0,18.4,21.6,368000000000.0,642769231.0,35437.69
5594,2015/4/0/0,FPT,3975316400000.0,780721377320.0,8290362197319.0,10449042783674.0,3584709151769.0,2659240824447.0,5720742057077.0,5278907642802.0,14804950680268.0,46.7,48.1,18564727588000.0,24470769231.0,532766.15
5595,2015/4/0/0,GAS,18950000000000.0,1100784369225.0,15294546782343.0,17264395697135.0,17762344528529.0,6083320000000.0,8213169290372.0,1220689729702.0,8982040570283.0,38.2,52.5,72389000000000.0,31052076923.0,881899.23
5596,2015/4/0/0,GDT,129654550000.0,21178469438.0,50010134507.0,82138219120.0,3909460792.0,120500000000.0,21901708058.0,60095650024.0,69891055666.0,38.5,51.0,499170017500.0,127153846.0,3441.54
5597,2015/4/0/0,GIL,139245880000.0,18894523285.0,244154763507.0,298091637103.0,264504040246.0,2419946888.0,158382418844.0,280386453196.0,535063177048.0,35.0,45.4,487360580000.0,174230769.0,5156.15
5598,2015/4/0/0,GMC,116903300000.0,2461000523.0,312151350157.0,387546201694.0,51781890649.0,0.0,301652101041.0,231762157554.0,574974242397.0,37.5,39.5,438387375000.0,118692308.0,3283.08
5599,2015/4/0/0,GMD,1196219940000.0,105370284454.0,709957627635.0,924955201256.0,902486391545.0,89941580440.0,1476879017348.0,119759486561.0,1449308873157.0,40.5,42.4,4844690757000.0,5466384615.0,136622.31
5600,2015/4/0/0,GSP,300000000000.0,6055544461.0,280346330103.0,306963392618.0,69288002273.0,211500000000.0,111442862418.0,15601357368.0,163475470038.0,14.8,15.0,444000000000.0,1103615385.0,75174.62
5601,2015/4/0/0,GTN,748000000000.0,13740937160.0,480902381486.0,506898292826.0,58958518894.0,67110227391.0,705277220619.0,124301767143.0,870892404099.0,16.1,16.1,1204280000000.0,10115384615.0,649426.15
5602,2015/4/0/0,HAG,7899679470000.0,-588921764000.0,925578733000.0,1049144041000.0,968617597000.0,0.0,8400594474000.0,3649526873000.0,12792219943000.0,7.8,7.5,6161749986600.0,71938307692.0,8618098.46
5603,2015/4/0/0,HAH,231962320000.0,53187116035.0,77290837418.0,150826858565.0,157637362387.0,0.0,66616690213.0,28171316193.0,167671267435.0,47.8,41.2,1108779889600.0,4775692308.0,100326.92
5604,2015/4/0/0,HAI,1172993140000.0,54810269583.0,254334785310.0,304935790684.0,22493429896.0,287500000000.0,760276926495.0,917784520858.0,870552455867.0,5.0,5.0,586496570000.0,6254846154.0,1323775.39
5605,2015/4/0/0,HAR,967765350000.0,-3855884558.0,1421409049.0,2445084898.0,43901646560.0,0.0,337001920914.0,0.0,68831619327.0,5.3,4.5,512915635500.0,10211000000.0,2161264.62
5606,2015/4/0/0,HAX,111161690000.0,10397380782.0,597121543557.0,605835393552.0,22571386257.0,0.0,73954801407.0,253096260928.0,310487857308.0,15.2,25.9,168965768800.0,2094461538.0,154591.54
5607,2015/4/0/0,HBC,755598370000.0,34989946800.0,1460876399670.0,1562458846669.0,148937841488.0,801953842060.0,4341958667143.0,925888357786.0,5551726177261.0,20.2,20.0,1526308707400.0,22554461538.0,1077415.39
5608,2015/4/0/0,HDC,411131990000.0,29509527734.0,122541122309.0,168563423226.0,17355929814.0,2611451702.0,216080136321.0,852896715539.0,393497289073.0,13.6,13.0,559139506400.0,1954076923.0,145484.62
5609,2015/4/0/0,HHS,2330904280000.0,64245779802.0,655509169397.0,714053999950.0,1171668961521.0,0.0,342126386294.0,817444017882.0,176709618575.0,9.9,9.14,2307595237200.0,19632076923.0,1940627.69
5610,2015/4/0/0,HNG,7081438950000.0,-113046213000.0,811783163000.0,814164588000.0,331737833000.0,0.0,3763466565000.0,2956390974000.0,7121317449000.0,10.2,8.0,7223067729000.0,982230769.0,62843.85
5611,2015/4/0/0,HPG,7329514190000.0,565917785270.0,5816928555599.0,7121776879509.0,2374928605865.0,758094875121.0,1608182018775.0,6937821177071.0,9995032101178.0,26.4,35.0,19349917461600.0,29938153846.0,1143716.92
5612,2015/4/0/0,HQC,3950000000000.0,555934737090.0,344295085791.0,517825546914.0,54698803417.0,0.0,3292734062594.0,940722565851.0,1652198242405.0,5.7,5.5,2251500000000.0,16202461538.0,3145091.54
5613,2015/4/0/0,HSG,1007907900000.0,166514436587.0,3189763923362.0,3932110544778.0,276553272552.0,140000000.0,686432824835.0,3527929756186.0,5428355709588.0,28.3,52.5,2852379357000.0,13268615385.0,491089.23
5614,2015/4/0/0,HT1,3180000000000.0,218483037645.0,1575090009933.0,2036675394793.0,345519758971.0,7188937000.0,379255331231.0,610488212390.0,3056014456124.0,25.9,27.5,8236200000000.0,758153846.0,29609.23
5615,2015/4/0/0,HTI,249492000000.0,18199087785.0,45890029185.0,82681088913.0,8336932869.0,38000000000.0,15443026166.0,14866198585.0,81662840431.0,14.3,16.1,356773560000.0,707384615.0,48773.85
5616,2015/4/0/0,HTL,80000000000.0,33373617775.0,394054081115.0,445881883091.0,22998367628.0,510260000.0,35676737314.0,307587690377.0,231986573589.0,95.0,91.0,760000000000.0,504153846.0,3600.0
5617,2015/4/0/0,IDI,983250000000.0,17461015854.0,624793637561.0,719866551201.0,468895056459.0,319144862388.0,1065338816840.0,770626920987.0,1918115294936.0,8.3,7.4,816097500000.0,5939307692.0,762263.85
5618,2015/4/0/0,IJC,2741945250000.0,41583337496.0,163356923359.0,233226647420.0,76631571631.0,1500000000.0,604239312922.0,4390561795826.0,2281784883791.0,6.6,7.8,1809683865000.0,2890076923.0,451016.92
5619,2015/4/0/0,ITC,690866880000.0,9606496651.0,62356016211.0,78143567852.0,8561598600.0,0.0,301128751016.0,1616310372469.0,516855225365.0,8.1,9.0,559602172800.0,763846154.0,97151.54
5620,2015/4/0/0,ITD,153249760000.0,16007822060.0,133403804439.0,189554387062.0,95920825329.0,35549252190.0,187323192734.0,121090424074.0,299735955655.0,16.9,22.5,258992094400.0,803384615.0,48658.46
5621,2015/4/0/0,JVC,1125001710000.0,-93163295027.0,147416018708.0,102681866002.0,8687749467.0,0.0,580825894725.0,210229667057.0,172201199038.0,4.2,4.3,472500718200.0,2492384615.0,652102.31
5622,2015/4/0/0,KBC,4757111670000.0,263939019709.0,101550348418.0,281111425184.0,228164359677.0,1738191200.0,3380328787878.0,8364448377871.0,3029021046114.0,11.8,13.7,5613391770600.0,9919846154.0,866943.08
5623,2015/4/0/0,KDC,2566533970000.0,111140332712.0,304609232484.0,442414820394.0,1151025179095.0,1908783065351.0,965665669402.0,94935620376.0,1349689658337.0,22.3,26.7,5723370753100.0,2931230769.0,134466.15
5624,2015/4/0/0,KDH,1800000000000.0,108127496000.0,199464765000.0,334590491000.0,982506261000.0,44010000000.0,674623803000.0,5857279004000.0,1048816413000.0,21.0,23.0,3780000000000.0,2788076923.0,135353.85
5625,2015/4/0/0,KMR,488814430000.0,-5541428010.0,32953629142.0,40818095119.0,20145439853.0,0.0,85298645210.0,169450308261.0,141666759837.0,3.9,6.3,190637627700.0,760692308.0,207692.31
5626,2015/4/0/0,SFG,435433060000.0,11617630662.0,507644690420.0,541343262861.0,44261363245.0,0.0,283296107735.0,763193754182.0,1093440577897.0,13.7,13.9,596543292200.0,170307692.0,12434.62
5627,2015/4/0/0,LCG,762499560000.0,-17850514375.0,251160533663.0,213198582919.0,22840421001.0,0.0,1085437313925.0,357778361988.0,1171498500583.0,5.6,5.4,426999753600.0,2012615385.0,365861.54
5628,2015/4/0/0,LDG,750000000000.0,60444228766.0,59799975761.0,162611198583.0,22026575465.0,0.0,211093255376.0,1277761006836.0,248149594186.0,10.7,10.1,802500000000.0,4857153846.0,459088.46
5629,2015/4/0/0,LGC,1928547650000.0,74491871050.0,59637978927.0,96147129400.0,39148574877.0,942472159865.0,616004983717.0,55656664354.0,1001016922100.0,22.2,22.5,4281375783000.0,348153846.0,15433.08
5630,2015/4/0/0,LHG,260826270000.0,38766046602.0,81971427126.0,168151682830.0,127671781766.0,1513022589.0,468292850591.0,250574753824.0,179672194394.0,18.6,26.0,485136862200.0,4309769231.0,225480.77
5631,2015/4/0/0,LIX,216000000000.0,82988579758.0,387303299449.0,491055506467.0,245600303279.0,0.0,102126308644.0,146630824109.0,301428517950.0,66.0,81.0,1425600000000.0,2161384615.0,35074.62
5632,2015/4/0/0,LSS,700000000000.0,45924479881.0,660369878368.0,766297022750.0,44371482108.0,3000000000.0,344543031479.0,708249374307.0,936168903478.0,8.7,12.9,609000000000.0,1265769231.0,145482.31
5633,2015/4/0/0,MCG,575100000000.0,11945561466.0,46638142609.0,78303788229.0,137301280085.0,20193498500.0,545832207432.0,553795563113.0,1056262926446.0,3.4,3.2,195534000000.0,466461538.0,140562.31
5634,2015/4/0/0,MHC,271109080000.0,46774593280.0,15604323849.0,17571649265.0,6421750862.0,149154750102.0,191019531105.0,899000.0,18822511586.0,11.9,12.2,322619805200.0,7321846154.0,620540.0
