Time,FOMULA,COMPANY,PRICE,BAN,VOLUME,EARNINGS,COGS,SALES,CASH,INVESTMENTS,RECEIVABLES,INVENTORY,DEBTS
2020/2/0/0,,DBT,,,135288140000,1003286413,144052269891,193053371319,30387328723,52768341208,155008207460,327895907233,487769621430
2020/2/0/0,,DC4,,,319997580000,10566586741,80953004082,103190163372,19490635121,10000488109,159150574690,329978191931,266096706274
2020/2/0/0,,DCL,,,568328240000,13047415813,106022259191,132986299998,5195980111,575000000000,214082405528,235970219554,310378614788
2020/2/0/0,,DCM,,,5294000000000,265420715818,1504946854001,1913952377008,561252498068,1902000000000,331933119365,1262922586535,2515932990742
2020/2/0/0,,DGC,,,1293636160000,269218484682,1191685274339,1575970017644,58249839642,1466588881085,834318709515,647885641192,1673585215500
2020/2/0/0,,DGW,,,431517470000,48126253213,2409785490826,2583471326059,266466004593,,719068493211,1028064191800,1195949910514
2020/2/0/0,,DHA,,,151199460000,26275238807,66302014319,101812476988,32919855050,126454994507,83416878453,139950000,34805101015
2020/2/0/0,,DHC,,,559957830000,78939153776,553795290592,649355455364,52560214817,8500000000,453236542325,405363395978,774734915574
2020/2/0/0,,DHG,,,1307460710000,185735877707,398764195681,820292011958,56192186475,1891500000000,381554578903,952996450783,1042727789662
2020/2/0/0,,DHM,,,313961800000,210139209,132626145322,136952767550,5422225617,,116230196488,143654940567,202727345439
2020/2/0/0,,DIG,,,3149436010000,49345717664,480818456334,636578719729,263078748479,125000000000,2019204664803,3981516139924,3225649095854
2020/2/0/0,,DLG,,,2993097200000,-213313682245,411328117099,488547099253,130633623418,246312853108,1945396020947,413123409199,2761291966739
2020/2/0/0,,DMC,,,347274650000,65326656891,255429923400,387585338476,53603334437,220000000000,696064748282,318408065654,283939890701
2020/2/0/0,,DPG,,,449998100000,27112515480,395175339774,495957628626,325541901583,10205442500,647257773017,462070595948,1454471149253
2020/2/0/0,,DPM,,,3914000000000,308291944123,1607959893642,2178285735218,3311166583380,1145000000000,441241601167,1408562690254,2403373495474
2020/2/0/0,,DPR,,,430000000000,24399860941,153615788935,190842830435,153960994091,610932361872,90795466623,161924397761,329508129450
2020/2/0/0,,DQC,,,343594160000,3426231487,151642968308,200509179130,121285544771,151789498315,407765657064,417342572314,529932971549
2020/2/0/0,,DRC,,,1187926050000,43238604624,671572195279,788915949314,157602896986,84000000000,132787872257,955070954711,867275106427
2020/2/0/0,,DRH,,,609999330000,20375640768,5599550482,6233440412,25575047575,477409247,708198793472,813417319873,1516371688630
2020/2/0/0,,DRL,,,95000000000,13420350603,8033475266,22708465710,43820845771,21100000000,15752800429,773752280,6943909477
2020/2/0/0,,DSN,,,120830090000,-4312225334,16711894189,12462600915,32126524897,147583535460,7789156180,406193029,30347816657
2020/2/0/0,,DTL,,,614356040000,-13146345471,352722250450,386077968229,25590386069,,145974617809,1585977150178,1598979054647
2020/2/0/0,,DTT,,,81518200000,1980893560,31365779300,37281703455,37835977992,72000,20226245186,25373556969,37200003718
2020/2/0/0,,DVP,,,400000000000,95435210257,55910100737,130692912849,16670296966,904000000000,65966493465,10522968270,205495806819
2020/2/0/0,,DXG,,,5200346670000,58490917433,120921527321,478084513382,1266336830529,233095267472,6660197683136,8844317958949,6797508695642
2020/2/0/0,,DXV,,,99000000000,156663351,51754376810,56610477982,2566446730,15500000000,57734821430,44762810566,29310313878
2020/2/0/0,,ELC,,,509282430000,9951039773,114568418043,159814678505,56997978133,23112295740,583682325653,252760456476,349815808226
2020/2/0/0,,EMC,,,152973330000,659595758,121763673162,131858772138,2380458594,,34564331406,304094814793,298991099251
2020/2/0/0,,EVE,,,419797730000,5378437468,142994990905,195781902278,40350115274,575057000000,174421036618,384801174810,209814417331
2020/2/0/0,,EVG,,,600000000000,5941080904,255971761494,267192121680,25009287160,100000000,338371377609,193939376586,275297893037
2020/2/0/0,,FCM,,,410000000000,2516192887,87602133293,99342948641,79391322769,5000000000,375959460096,175931969321,268763774405
2020/2/0/0,,FCN,,,1195388930000,20405192502,655340529689,761830630349,243837403835,12245071248,3633637905456,831115990482,3146186820277
2020/2/0/0,,FDC,,,386299880000,-260281750,38039088527,48248972376,10402858469,,266693618652,21906058539,315783383556
2020/2/0/0,,FIR,,,207999970000,7839944557,8725563739,35942228598,4606514347,,223387283587,149106910359,170523294012
2020/2/0/0,,FIT,,,2547302470000,38648523705,178996133542,241426472341,21393175125,1735260745653,335386562753,294708904934,631737785609
2020/2/0/0,,FLC,,,7099978070000,-837830776795,2464759568825,1722234983458,458939307006,2848450008081,13963560079256,3488276096445,18947871361228
2020/2/0/0,,FMC,,,490440000000,52135107411,797819635602,873039050390,268410979192,9516255000,339015501992,795890314631,1000742103410
2020/2/0/0,,FPT,,,7839874860000,1084221988395,4258247824386,6980002498337,4180454757893,8823220085750,5803633693745,1300202611747,16991794634833
2020/2/0/0,,FRT,,,789817920000,-19754693347,2741202734059,3204212185603,603694981738,403593121087,833995132665,2313697880376,3412416663677
2020/2/0/0,,FTM,,,500000000000,-56628472214,9680233555,8326764173,4400102976,220000000,792041179456,28523350070,806437687112
2020/2/0/0,,GAB,,,138000000000,1034091046,24405428495,27309610216,675907742,,73172466790,12885487038,29909915986
2020/2/0/0,,GAS,,,19139500000000,1712760299796,13224775865675,15627037192030,12639651851548,21001200000000,10710731969910,1548717632722,11240941012859
2020/2/0/0,,GDT,,,171369680000,15611862282,61109599868,88225541023,1771456870,201800000000,35763814462,77528937219,87739938263
2020/2/0/0,,GEG,,,2038916770000,65252988184,127697712108,301587335886,28695053041,20000000000,825521732949,258997728025,1077671645437
2020/2/0/0,,GEX,,,4882440000000,326939064319,3172271763301,3812480300008,554672970177,829587290062,5590166653297,2908589458049,7208392911083
2020/2/0/0,,GIL,,,240000000000,60511218956,773987476223,916454552912,775763712017,46028131500,605867804664,402160157741,1354315193137
2020/2/0/0,,GMC,,,267963650000,-8412881004,258458491241,292292131094,390232706450,,169071392395,419997625136,588101917885
2020/2/0/0,,GMD,,,2969249570000,127898994668,350362093546,607389606180,220127957422,42559479361,827206742282,85618304280,1725140986147
2020/2/0/0,,GSP,,,360000000000,15173574570,346562771367,371091381244,32889967435,197000000000,134001361159,10388968965,261506053364
2020/2/0/0,,GTA,,,104000000000,1705520848,87730647001,93074492270,10959488441,276332635616,42586853127,66743947634,284899163036
2020/2/0/0,,GTN,,,2500000000000,48461214322,540348935548,734937144930,133885772657,2010508788500,179194272947,190044059717,305436505878
2020/2/0/0,,GVR,,,40000000000000,513447387142,2605430451156,3315829614496,4843861403430,8853306379535,2700191179133,3515178200949,8968153200586
2020/2/0/0,,HAG,,,9274679470000,-64619759000,511582773000,636164682000,82102333000,,5312748727000,2335517616000,9227114132000
2020/2/0/0,,HAH,,,487827510000,36351404370,201596764004,262088002436,204498150380,111598725001,283993952866,36052473898,312154712745
2020/2/0/0,,HAI,,,1826827990000,156194137,99560717253,101580013589,10356650476,201580000000,2081953465372,370555140952,894841571343
2020/2/0/0,,HAP,,,556266210000,6645686782,58281483871,66216947469,4004244646,50440115200,283110938529,91478508661,125859245628
2020/2/0/0,,HAR,,,1013501000000,-896643064,3901433592,7887512995,12475217909,,126510251033,,8730435692
2020/2/0/0,,HAS,,,80000000000,251864594,22971528702,25497879801,9850016647,10463910500,147830836214,5517642759,59543033358
2020/2/0/0,,HAX,,,367443990000,8147022505,1044799090438,1089404363300,109765853896,,213697869708,755249297061,958307470860
2020/2/0/0,,HBC,,,2308753980000,1957096335,2715678877532,2949803851807,267940411857,15300252383,10607717272539,1931824638043,10485896588971
2020/2/0/0,,HCD,,,270000000000,3772363775,68868175374,75501322207,11893209926,,145698791525,147767242680,72158344229
2020/2/0/0,,HDC,,,665158370000,36214001688,144773321165,207782320289,41194580026,9543974284,414029039168,966966275937,987167763813
2020/2/0/0,,HDG,,,1542750180000,472778728762,1130639194603,1834611750632,409674306187,105199683153,1787129047237,2191587094680,4300218225106
2020/2/0/0,,HHP,,,180000000000,5398643753,83105159247,93750307459,3173836273,3185000000,145398404783,72051739281,193819840813
2020/2/0/0,,HHS,,,2747440630000,117779517615,125219023132,132177433090,187065682287,843569658812,132413843133,221248175315,237811997951
2020/2/0/0,,HII,,,278500000000,14153830590,1026584207366,1082900143842,32054859631,147850328767,672605891190,183831710506,1073965069520
2020/2/0/0,,HMC,,,210000000000,8276785711,834230624504,858434256523,9974385031,18800000000,233813554097,390982097064,407797133921
2020/2/0/0,,HNG,,,11085538950000,7217192000,372123406000,499354959000,50055072000,,2686861224000,2301544400000,7250629354000
2020/2/0/0,,HOT,,,80000000000,-8394011782,9078457954,2716845766,25672790183,16000000000,7763911747,2157027747,25307234941
2020/2/0/0,,HPG,,,27610741150000,2755561747796,16716699660689,20422201946373,7479589626409,4667803760493,4222428620373,20763287739249,33561295345821
2020/2/0/0,,HPX,,,2299955060000,26033118361,221514844405,276810573807,234058575897,216823528101,1619324772384,1887136600275,2266722035615
2020/2/0/0,,HQC,,,4766000000000,3946627910,149306085395,195365770763,37143594855,,3955625785426,540880379983,2178622567297
2020/2/0/0,,HRC,,,302066220000,1504264952,22165301768,22877321988,242193497146,,13147889444,10140144954,321718323667
2020/2/0/0,,HSG,,,4234694890000,201042311855,4702644291988,5778517351218,379875597063,1266043836,1315974471262,4994184476376,8580896327777
2020/2/0/0,,HSL,,,157499560000,1704585272,41726768450,43599104150,6205134396,,144998474004,31780491705,12624185769
2020/2/0/0,,HT1,,,3815899110000,208509189628,1614745922094,2034558331531,395098727961,13092053466,467704592474,881771659866,3623981981705
2020/2/0/0,,HTI,,,249492000000,14896132114,37790455875,88598436355,93948097851,,15309230502,540210425,74473235327
2020/2/0/0,,HTL,,,120000000000,3190246431,159536556482,172158146637,35166822591,439793905,30187371500,168906649765,140810252424
2020/2/0/0,,HTN,,,330622210000,1791099978,622163292904,655337439360,226931611231,,3262528039910,1718402333369,4571827259694
2020/2/0/0,,HTV,,,131040000000,7438440475,57574719176,68793368208,19589498221,152936980868,154216987762,2790810496,106186806867
2020/2/0/0,,HU1,,,100000000000,1854851206,121306184135,130362584724,84553055295,5030000000,436629733211,458172699758,836490731892
2020/2/0/0,,HU3,,,99999440000,3229129266,16763568420,23928047085,2249999974,,116017867637,151078748195,161851705950
2020/2/0/0,,HUB,,,152460000000,22661176787,92826798738,118747802423,34178522310,127790000000,116980093934,148385458973,240958286020
2020/2/0/0,,HVH,,,200000000000,13502018558,96083080260,126257949150,19192195735,24190000000,150322745707,47201770226,79739116966
2020/2/0/0,,HVN,,,14182908470000,-4030670706528,9869234654994,5995324681703,2601175799001,1648346209000,4258385839668,2425352047933,30456014422809
2020/2/0/0,,HVX,,,415252500000,2759370897,177274290763,194579350444,37302913933,,31236202314,97807029684,387365864751
2020/2/0/0,,IBC,,,815897350000,2074810819,321642487540,486180574134,221481999658,,469252229033,17917721677,1799209740135
2020/2/0/0,,ICT,,,321850000000,27498833688,300919602154,334203360895,165773348952,20000000000,1079497540108,265325675179,1047582091669
2020/2/0/0,,IDI,,,2276446080000,26364659952,1358192367817,1471943854321,459991759867,204636636414,2419924253314,1606839042985,4132629749533
2020/2/0/0,,IJC,,,1370973230000,40291137386,93483444315,204555971341,146571370946,16705000000,899440427873,3864745458658,3847613368215
2020/2/0/0,,ILB,,,245022450000,14672920274,75010505917,112875566785,155946426744,,152507112203,,326591926847
2020/2/0/0,,IMP,,,494211590000,47311395695,181637325844,288701691915,62826608175,50241968951,320039860470,416507813325,330060890588
2020/2/0/0,,ITA,,,9384636070000,35714331493,104480400188,162041931709,84258790153,3500000000,1875427118077,4170293896681,2018686393023
2020/2/0/0,,ITC,,,725188030000,34923129658,136582117715,186572098394,21080645164,,487046045647,2040363390965,2047889214135
2020/2/0/0,,ITD,,,190647980000,2914658971,46515010434,65596977111,35987930703,76620904833,225211836792,90929264252,207201285619
2020/2/0/0,,JVC,,,1125001710000,-398904817,81858440620,106797356928,71878060505,,170594840020,105228192341,89003882787
2020/2/0/0,,KBC,,,4697601890000,14971782578,58326677746,171802970956,416010712077,1858835335260,5449504557796,7654566743844,5943158774110
2020/2/0/0,,KDC,,,2566533970000,81794982378,1515340990621,1956996439250,997532542621,470399038801,2658225735702,912605949579,3168932042141
2020/2/0/0,,KDH,,,5444291090000,253649617000,368326538000,784841889000,1824415822000,,3865283706000,7549226294000,5454759054000
2020/2/0/0,,KHP,,,575710160000,-218837315861,1284522973605,1120359286739,40048002435,236745570000,113794514135,125955242743,754523189884
2020/2/0/0,,KMR,,,568814430000,-2771384638,114599008500,126195813728,14455837302,,181919127245,490885896704,448154097763
2020/2/0/0,,KOS,,,1037500000000,2492829370,243868727715,254038605240,12039788508,380000000,979076076236,781122301889,304738894267
2020/2/0/0,,KPF,,,180178960000,7781587554,,8000000000,21088655738,,170449594827,465806599158,791749185084
2020/2/0/0,,L10,,,98900000000,4948127335,316866582962,331160304859,209663636417,,454658356089,201284483094,582277294506
2020/2/0/0,,LAF,,,147280190000,2154012169,87572779029,95957946563,1151587922,13009101472,27714784200,162148264729,141373038304
2020/2/0/0,,LBM,,,100000000000,23268052982,137703218575,180943871665,64034888366,,65543721345,51501742644,57415878892
2020/2/0/0,,LCG,,,1049017000000,64535135777,714498071197,824358992184,290331546191,26430000000,2351112710568,888520620721,3426849543699
2020/2/0/0,,LCM,,,246330000000,500793437,6900776508,6897856000,851425473,,19338217621,20098787485,10569945246
2020/2/0/0,,LDG,,,2402124510000,1003106325,297573357582,393026249961,30065106822,,2505173667329,1660435714983,2637797964882
2020/2/0/0,,LEC,,,261000000000,-5408178327,94991987709,100817409103,4727615298,,798851518718,148591197122,805690321846
2020/2/0/0,,LGC,,,1928547650000,134540813399,56431333292,164007409856,122235547534,38910360304,668527465876,27806378891,2219809079267
2020/2/0/0,,LGL,,,515000000000,-6455605674,19496180325,31276069583,14012023476,-119754847000,596202320911,411521209365,796653625945
2020/2/0/0,,LHG,,,500120100000,43671099139,111481316429,181224626171,104046123372,634007385190,376561528643,541376915425,813843228538
2020/2/0/0,,LIX,,,324000000000,47959398497,532542785996,689192850327,148730331506,15000000000,172976348930,257952698189,418441366939
2020/2/0/0,,LM8,,,93886820000,1339735753,316012333411,336868091968,27077160204,153107242693,430701346457,862153583239,1384352783736
2020/2/0/0,,LSS,,,700000000000,7255270363,406636654565,455346368612,32764138708,,361329957626,253396638486,616832846383
2020/2/0/0,,MCG,,,575100000000,466799213,17363182685,22976426288,10829891579,11850086225,345826072927,300504414410,618387021886
2020/2/0/0,,MCP,,,150713370000,6153858977,54170297469,64870480701,45568003307,79000000000,2371321027,102955014909,136518724578
2020/2/0/0,,MDG,,,108890310000,3333480084,59469642985,70049550541,10298990691,,226228630567,27613010002,214496749798
2020/2/0/0,,MHC,,,414069640000,48795850507,5890006533,5967368329,10635673665,379227985008,451653481618,,214672792803
2020/2/0/0,,MSH,,,500094000000,58079818741,805880464258,962118469804,112986441219,441823746001,747447975672,733873593676,1368967623764
2020/2/0/0,,MSN,,,11689464000000,54408000000,13871798000000,17766382000000,4695511000000,266900000000,5995045000000,11733669000000,37243199000000
